danceability;track_id;tempo;valence;artist_name;instrumentalness;album_id;key;speechiness;time_signature;duration_ms;mode;album_name;loudness;energy;liveness;album_release_date;acousticness
0.279;3uwHbEp8uIlnxIcLyTh0Ik;151.359;0.218;Queen;0.897;0w4sTU4HG4QrEQrGqFLh7B;2;0.0643;4;443893;1;Hungarian Rhapsody (Live In Budapest / 1986);-19.01;0.37;0.839;2012-01-01;0.968
0.253;6f7WmE0VZFkHpOBHtYsIRd;146.284;0.284;Queen;0.0508;0w4sTU4HG4QrEQrGqFLh7B;7;0.0675;4;360467;1;Hungarian Rhapsody (Live In Budapest / 1986);-9.158;0.811;0.939;2012-01-01;0.00258
0.302;4jtYkaxeQg2yjPRZQttd9I;110.528;0.184;Queen;3.57e-05;0w4sTU4HG4QrEQrGqFLh7B;2;0.0827;3;277533;1;Hungarian Rhapsody (Live In Budapest / 1986);-16.91;0.321;0.957;2012-01-01;0.871
0.212;2NLieQnR7jDbbdkNo5XCcE;89.736;0.357;Queen;1.16e-06;0w4sTU4HG4QrEQrGqFLh7B;3;0.352;4;135693;1;Hungarian Rhapsody (Live In Budapest / 1986);-15.73;0.597;0.759;2012-01-01;0.819
0.298;5SUtHh5zmFAHNwLweqSbeO;91.385;0.13;Queen;0;0w4sTU4HG4QrEQrGqFLh7B;1;0.0707;5;151880;1;Hungarian Rhapsody (Live In Budapest / 1986);-15.415;0.268;0.769;2012-01-01;0.89
0.527;5fhZbvqqaYgQ0KrXygL4if;101.57;0.35;Queen;0;0w4sTU4HG4QrEQrGqFLh7B;8;0.0677;4;88533;1;Hungarian Rhapsody (Live In Budapest / 1986);-11.942;0.386;0.781;2012-01-01;0.788
0.487;38FfvUR7lfvxltBw3nM0OC;97.241;0.443;Queen;2.25e-06;0w4sTU4HG4QrEQrGqFLh7B;8;0.117;4;143840;1;Hungarian Rhapsody (Live In Budapest / 1986);-11.674;0.443;0.325;2012-01-01;0.747
0.369;6LMNYkSx9ynH2KiLietD8S;94.413;0.446;Queen;2.43e-05;0w4sTU4HG4QrEQrGqFLh7B;4;0.0955;4;215747;1;Hungarian Rhapsody (Live In Budapest / 1986);-7.732;0.819;0.688;2012-01-01;0.0828
0.315;0Od7IBvKNhJmEyoEdhaxTj;75.122;0.334;Queen;4.4e-05;0w4sTU4HG4QrEQrGqFLh7B;3;0.0666;4;330333;1;Hungarian Rhapsody (Live In Budapest / 1986);-9.672;0.651;0.925;2012-01-01;0.344
0.251;227arYqhH1XUPi7n7Wxzhk;135.133;0.34;Queen;0.00922;0w4sTU4HG4QrEQrGqFLh7B;4;0.0815;4;306613;0;Hungarian Rhapsody (Live In Budapest / 1986);-7.586;0.9;0.981;2012-01-01;0.000696
0.298;68EYgloxK55efaR61qhEqJ;143.888;0.502;Queen;0.0322;0w4sTU4HG4QrEQrGqFLh7B;7;0.0847;4;292893;1;Hungarian Rhapsody (Live In Budapest / 1986);-7.282;0.869;0.967;2012-01-01;0.0552
0.428;5WEB7zww6JXJhtOfzhlaa0;113.52;0.549;Queen;1.79e-05;0w4sTU4HG4QrEQrGqFLh7B;5;0.0932;4;371827;1;Hungarian Rhapsody (Live In Budapest / 1986);-7.007;0.86;0.99;2012-01-01;0.0761
0.635;29cLneupABLaNY46NScqVt;90.192;0.385;Queen;0.00138;0w4sTU4HG4QrEQrGqFLh7B;9;0.0392;4;182320;1;Hungarian Rhapsody (Live In Budapest / 1986);-9.575;0.805;0.883;2012-01-01;0.00179
0.399;3cT0In2dvrovdM67V2OkqG;76.051;0.439;Queen;0;0w4sTU4HG4QrEQrGqFLh7B;5;0.0303;4;121373;1;Hungarian Rhapsody (Live In Budapest / 1986);-6.358;0.674;0.407;2012-01-01;0.071
0.328;5wnFSk5PftNqSANJ2NSCIb;97.25;0.144;Queen;8.96e-06;0w4sTU4HG4QrEQrGqFLh7B;7;0.0416;3;231747;0;Hungarian Rhapsody (Live In Budapest / 1986);-7.784;0.688;0.782;2012-01-01;0.0909
0.141;1t9eW9KM1QdEwI6n2rJByS;139.968;0.616;Queen;0.186;0w4sTU4HG4QrEQrGqFLh7B;7;0.119;4;83267;1;Hungarian Rhapsody (Live In Budapest / 1986);-13.233;0.727;0.913;2012-01-01;0.77
0.437;5ginMi09yrNMiWo7LFyiwK;80.413;0.355;Queen;0;47paRwe37Iwl2Dasr2pc17;2;0.081;4;251413;1;The Cosmos Rocks;-6.413;0.903;0.278;2008-01-01;0.0482
0.264;0LhqNSF2lKyClA4LsrWOTM;81.329;0.261;Queen;4.69e-05;47paRwe37Iwl2Dasr2pc17;8;0.0361;5;262733;1;The Cosmos Rocks;-6.232;0.627;0.129;2008-01-01;0.389
0.478;6IvHjKkAAx2YImuceKK9qF;154.16;0.725;Queen;0;47paRwe37Iwl2Dasr2pc17;9;0.0706;4;242213;1;The Cosmos Rocks;-5.436;0.858;0.376;2008-01-01;0.0123
0.51;6MqFkEAQLQBeZiatubcfez;84.985;0.242;Queen;0;47paRwe37Iwl2Dasr2pc17;0;0.025;4;279640;1;The Cosmos Rocks;-8.394;0.514;0.139;2008-01-01;0.221
0.305;6DxPhadRS7Oo7wFXkisBNl;99.131;0.282;Queen;0.000432;47paRwe37Iwl2Dasr2pc17;4;0.098;4;198187;0;The Cosmos Rocks;-5.524;0.948;0.125;2008-01-01;0.0404
0.362;0RVHU0fI1P2HzTFAKQ9RjG;82.208;0.288;Queen;8.54e-06;47paRwe37Iwl2Dasr2pc17;4;0.0419;4;367720;1;The Cosmos Rocks;-7.764;0.576;0.0941;2008-01-01;0.0799
0.616;58yf6DjFNl8hJXGc30hO9h;124.487;0.704;Queen;0;47paRwe37Iwl2Dasr2pc17;4;0.0577;4;178707;1;The Cosmos Rocks;-6.481;0.826;0.645;2008-01-01;0.454
0.479;3q8FnAzHrsQDNg5lo1dldS;116.175;0.517;Queen;1.09e-05;47paRwe37Iwl2Dasr2pc17;7;0.0459;4;267600;1;The Cosmos Rocks;-8.06;0.493;0.358;2008-01-01;0.425
0.495;2z6pOkdTFUUSWJIeJdHStp;79.043;0.393;Queen;5.61e-06;47paRwe37Iwl2Dasr2pc17;0;0.0287;4;242533;1;The Cosmos Rocks;-7.76;0.494;0.337;2008-01-01;0.477
0.466;0mkbZsjgHsCWxiGZbxO9QW;105.103;0.527;Queen;0;47paRwe37Iwl2Dasr2pc17;9;0.118;4;218240;1;The Cosmos Rocks;-5.599;0.893;0.0879;2008-01-01;0.0166
0.341;3QmNJxZUS4dsASHjdK7Fqa;113.482;0.384;Queen;0.000174;47paRwe37Iwl2Dasr2pc17;4;0.0333;4;292973;0;The Cosmos Rocks;-6.859;0.679;0.226;2008-01-01;0.504
0.207;2NCKFPU6KeXHC7mbrnRfo6;152.999;0.206;Queen;0;47paRwe37Iwl2Dasr2pc17;0;0.0336;3;241147;1;The Cosmos Rocks;-6.424;0.46;0.297;2008-01-01;0.326
0.424;7zB8ZyUP9hTmZ3veSznNEh;147.15;0.143;Queen;0.000756;47paRwe37Iwl2Dasr2pc17;7;0.0627;4;355013;1;The Cosmos Rocks;-8.148;0.754;0.667;2008-01-01;0.0454
0.429;2xMzXlytzdAmOq7yIobTJV;169.983;0.0942;Queen;0.919;47paRwe37Iwl2Dasr2pc17;0;0.033;4;125653;1;The Cosmos Rocks;-10.244;0.499;0.358;2008-01-01;0.84
0.162;18TBt201LtpWSyT4yMyDOm;96.227;0.0993;Queen;0.965;27JIAjxwuXQ5gXfl4Ya0qn;4;0.144;5;119320;1;Queen Rock Montreal;-8.78;0.733;0.942;2007-10-29;0.00468
0.148;1uBuaR3QKbUXNwyDiq5ZIB;179.208;0.0856;Queen;0.00738;27JIAjxwuXQ5gXfl4Ya0qn;9;0.147;4;186107;1;Queen Rock Montreal;-4.009;0.982;0.946;2007-10-29;8.92e-05
0.315;07ti6sDGsoE2VJ3UdNOVmi;79.314;0.206;Queen;2.83e-05;27JIAjxwuXQ5gXfl4Ya0qn;11;0.192;4;168693;0;Queen Rock Montreal;-4.186;0.984;0.995;2007-10-29;0.000442
0.238;5q7LeSoqZfK1grLMISg1g8;166.026;0.215;Queen;3.11e-05;27JIAjxwuXQ5gXfl4Ya0qn;0;0.0574;4;237467;1;Queen Rock Montreal;-4.845;0.82;0.985;2007-10-29;0.0246
0.404;6400buWbi5KM2NWQBrNMvT;116.177;0.309;Queen;2.78e-06;27JIAjxwuXQ5gXfl4Ya0qn;8;0.128;3;473307;1;Queen Rock Montreal;-5.135;0.888;0.895;2007-10-29;0.0206
0.545;4s8uq8KoQcIm2KT7xOW3t5;122.082;0.663;Queen;9.48e-06;27JIAjxwuXQ5gXfl4Ya0qn;0;0.0493;4;119933;0;Queen Rock Montreal;-4.947;0.885;0.483;2007-10-29;0.0486
0.213;7gVobR8LJS5SYbrMH4iWmQ;159.744;0.45;Queen;0.000871;27JIAjxwuXQ5gXfl4Ya0qn;7;0.199;3;123333;1;Queen Rock Montreal;-4.743;0.967;0.881;2007-10-29;9.94e-05
0.379;1JMNZ1omuOncrVb2s0bEHe;82.097;0.13;Queen;0.00543;27JIAjxwuXQ5gXfl4Ya0qn;3;0.227;4;285933;1;Queen Rock Montreal;-6.647;0.789;0.975;2007-10-29;0.327
0.305;3nELrL7HmStgRfflmrGFtU;81.105;0.253;Queen;3.15e-05;27JIAjxwuXQ5gXfl4Ya0qn;7;0.0457;4;254733;1;Queen Rock Montreal;-5.309;0.695;0.761;2007-10-29;0.0192
0.262;6NPkwkSg59aLMdEnwdRNeP;152.099;0.19;Queen;0.0123;27JIAjxwuXQ5gXfl4Ya0qn;9;0.218;4;331600;1;Queen Rock Montreal;-5.239;0.957;0.566;2007-10-29;0.00101
0.483;6p9LCQgo3FLbST476iiKWc;91.361;0.436;Queen;0.0322;27JIAjxwuXQ5gXfl4Ya0qn;0;0.102;4;191760;0;Queen Rock Montreal;-5.31;0.944;0.274;2007-10-29;9.63e-05
0.209;4KgySG49LYSJNK1uqzFOOD;157.697;0.078;Queen;0.165;27JIAjxwuXQ5gXfl4Ya0qn;4;0.277;4;113107;0;Queen Rock Montreal;-8.251;0.857;0.72;2007-10-29;0.01
0.286;5HVpMiHPSuLUawYdFZ8NAd;171.08;0.178;Queen;2.05e-06;27JIAjxwuXQ5gXfl4Ya0qn;2;0.0403;4;236573;1;Queen Rock Montreal;-13.749;0.28;0.952;2007-10-29;0.78
0.461;4vMz6c33gnKobTNcoUE2bM;115.252;0.207;Queen;0.000381;27JIAjxwuXQ5gXfl4Ya0qn;2;0.0708;4;230120;1;Queen Rock Montreal;-4.364;0.941;0.988;2007-10-29;0.00168
0.396;3MM2W5F4TEGaD3OlVCEtKO;142.984;0.53;Queen;0.0382;27JIAjxwuXQ5gXfl4Ya0qn;5;0.154;4;209293;0;Queen Rock Montreal;-4.932;0.95;0.206;2007-10-29;0.000527
0.299;7Jsud7J2MoQM7Y14V2WmQv;162.471;0.341;Queen;0.859;27JIAjxwuXQ5gXfl4Ya0qn;8;0.0445;3;180067;0;Queen Rock Montreal;-11.511;0.539;0.0925;2007-10-29;0.0514
0.341;5wGH5ukNIm1S8rD51oE6v3;73.078;0.21;Queen;0.903;27JIAjxwuXQ5gXfl4Ya0qn;7;0.084;4;311187;1;Queen Rock Montreal;-10.684;0.697;0.861;2007-10-29;0.657
0.556;6b7IIAifCRw8B5Tze2kyS3;113.794;0.258;Queen;0.0159;27JIAjxwuXQ5gXfl4Ya0qn;2;0.0489;4;131147;1;Queen Rock Montreal;-5.423;0.861;0.786;2007-10-29;0.00235
0.228;1o6I63EXoegUj9Z0HRMVaY;114.07;0.362;Queen;0.0443;27JIAjxwuXQ5gXfl4Ya0qn;9;0.148;4;111440;1;Queen Rock Montreal;-4.735;0.929;0.7;2007-10-29;6.56e-05
0.322;1um5cD8HwceM5Rhqf3lKSU;156.858;0.348;Queen;0.00889;27JIAjxwuXQ5gXfl4Ya0qn;7;0.0899;4;255600;1;Queen Rock Montreal;-5.832;0.868;0.694;2007-10-29;0.00193
0.279;6CzEvNVsl1BBCcEVt9ILm0;97.982;0.205;Queen;0.00446;27JIAjxwuXQ5gXfl4Ya0qn;2;0.187;4;152600;1;Queen Rock Montreal;-5.488;0.973;0.99;2007-10-29;0.00224
0.306;1fNo4jzUtg9EC0yyHcZY5j;76.054;0.233;Queen;2.67e-05;27JIAjxwuXQ5gXfl4Ya0qn;3;0.089;4;328933;1;Queen Rock Montreal;-5.579;0.841;0.972;2007-10-29;0.0591
0.24;6KUkksb86M2HdNggI0IWpT;147.826;0.247;Queen;0.0353;27JIAjxwuXQ5gXfl4Ya0qn;2;0.107;4;232933;1;Queen Rock Montreal;-3.877;0.974;0.891;2007-10-29;0.000497
0.754;5HF1IkFq5pYx4wTwZL7BWu;111.838;0.375;Queen;0.0276;27JIAjxwuXQ5gXfl4Ya0qn;9;0.132;4;240600;1;Queen Rock Montreal;-5.707;0.912;0.27;2007-10-29;0.03
0.35;7IXo6ltRGMyDtSwAtfIycD;102.913;0.0635;Queen;0.612;27JIAjxwuXQ5gXfl4Ya0qn;2;0.123;4;233693;1;Queen Rock Montreal;-3.694;0.996;0.987;2007-10-29;3.99e-05
0.383;5hGrJNpvxSqYY7UOEWQRN6;176.088;0.189;Queen;0.0111;27JIAjxwuXQ5gXfl4Ya0qn;9;0.155;4;129333;1;Queen Rock Montreal;-4.883;0.962;0.413;2007-10-29;0.00128
0.288;2hiCuAp4p5uycVjxHVPXmY;98.672;0.141;Queen;0;27JIAjxwuXQ5gXfl4Ya0qn;0;0.0494;3;207573;0;Queen Rock Montreal;-3.838;0.86;0.945;2007-10-29;0.0152
0.22;713O5qIuVQ12PqE4ClamsI;72.042;0.27;Queen;0.669;27JIAjxwuXQ5gXfl4Ya0qn;7;0.15;3;87507;1;Queen Rock Montreal;-8.352;0.812;0.981;2007-10-29;0.202
0.349;5zAm139b7KbvpceGYrKRoN;49.311;0.427;Queen;0;612jMQoBQ7Y0mZJjoAsJO7;10;0.0322;4;68133;1;Return Of The Champions;-9.434;0.36;0.664;2005-01-01;0.489
0.198;7uqynFHD7FTj776YwoWcsi;141.501;0.164;Queen;0;612jMQoBQ7Y0mZJjoAsJO7;2;0.0765;4;270640;1;Return Of The Champions;-4.455;0.952;0.914;2005-01-01;0.00809
0.357;3pqbMyquXu4GwWdoTXzLYh;118.974;0.252;Queen;0.000107;612jMQoBQ7Y0mZJjoAsJO7;2;0.0437;4;239573;1;Return Of The Champions;-5.377;0.837;0.978;2005-01-01;0.0956
0.312;45ebbrXQJUnVOZhKZH0kzm;90.85;0.394;Queen;0;612jMQoBQ7Y0mZJjoAsJO7;2;0.0553;4;345867;1;Return Of The Champions;-4.551;0.852;0.727;2005-01-01;0.0308
0.307;2RdZ9xrrMx1Kne8tSGix7t;124.928;0.479;Queen;0.000346;612jMQoBQ7Y0mZJjoAsJO7;4;0.0717;4;273667;0;Return Of The Champions;-4.887;0.906;0.973;2005-01-01;0.00786
0.589;00I1iFyMfSNwG4aC5E1XRy;112.956;0.444;Queen;2.75e-05;612jMQoBQ7Y0mZJjoAsJO7;7;0.112;4;242347;1;Return Of The Champions;-6.288;0.924;0.971;2005-01-01;0.185
0.286;2nULmxIsEuCasBbqALrdYQ;147.495;0.49;Queen;0;612jMQoBQ7Y0mZJjoAsJO7;7;0.084;4;275520;1;Return Of The Champions;-5.472;0.908;0.913;2005-01-01;0.0372
0.352;5MMJRe95y2MlOx6B4vfO5W;100.041;0.404;Queen;0;612jMQoBQ7Y0mZJjoAsJO7;0;0.084;3;255027;1;Return Of The Champions;-10.28;0.553;0.992;2005-01-01;0.856
0.251;64iVLKQRTiw9dD265lUmbI;203.733;0.428;Queen;0;612jMQoBQ7Y0mZJjoAsJO7;7;0.287;4;278387;1;Return Of The Champions;-12.861;0.609;0.978;2005-01-01;0.7
0.223;6ectiUHgVLd3FhFz5FwzDM;87.876;0.211;Queen;5.79e-06;612jMQoBQ7Y0mZJjoAsJO7;2;0.0663;4;311173;1;Return Of The Champions;-16.411;0.392;0.969;2005-01-01;0.757
0.233;2GzUvGaVnu6NwkWApwpZ22;136.26;0.447;Queen;2.09e-05;612jMQoBQ7Y0mZJjoAsJO7;9;0.0603;4;405507;1;Return Of The Champions;-6.797;0.653;0.855;2005-01-01;0.136
0.333;3pxivkJc3Injjyqtq2wqG8;90.088;0.278;Queen;0.000164;612jMQoBQ7Y0mZJjoAsJO7;7;0.0421;4;380080;1;Return Of The Champions;-5.931;0.684;0.907;2005-01-01;0.338
0.295;3KFsjXOLV99xXQZuebwadN;104.454;0.198;Queen;0.538;612jMQoBQ7Y0mZJjoAsJO7;2;0.0567;4;222893;1;Return Of The Champions;-12.211;0.842;0.843;2005-01-01;0.0358
0.113;0T6NEM5ymlDDHSmasroYmv;154.704;0.356;Queen;0.00414;612jMQoBQ7Y0mZJjoAsJO7;4;0.0708;3;216147;0;Return Of The Champions;-4.779;0.933;0.963;2005-01-01;0.00103
0.242;1Hq7YTkt4Dhu5uTsldzcmS;152.582;0.0443;Queen;0.929;612jMQoBQ7Y0mZJjoAsJO7;11;0.0636;4;419880;1;Return Of The Champions;-8.193;0.757;0.714;2005-01-01;0.92
0.282;7DHz15yq6TiPocdRzjQUQG;121.729;0.198;Queen;0.773;612jMQoBQ7Y0mZJjoAsJO7;2;0.0363;4;284840;1;Return Of The Champions;-6.67;0.602;0.954;2005-01-01;0.185
0.676;62IEv8MNCzFNpijhQpbt9m;112.487;0.431;Queen;0.00731;612jMQoBQ7Y0mZJjoAsJO7;0;0.0271;4;280107;1;Return Of The Champions;-9.266;0.532;0.988;2005-01-01;0.388
0.326;31Hh9up5R3F6DIYDx5aaVe;112.481;0.39;Queen;5.28e-06;612jMQoBQ7Y0mZJjoAsJO7;5;0.0648;4;359253;1;Return Of The Champions;-6.08;0.885;0.955;2005-01-01;0.0306
0.292;7ewkc3USNXanzaGhVGkagO;129.608;0.538;Queen;0;612jMQoBQ7Y0mZJjoAsJO7;5;0.0686;4;262173;1;Return Of The Champions;-5.021;0.937;0.904;2005-01-01;0.0398
0.29;2cCKi8ZW15HJSOzd0Ax6Dv;132.773;0.259;Queen;0.00073;612jMQoBQ7Y0mZJjoAsJO7;2;0.0648;4;367507;1;Return Of The Champions;-5.842;0.891;0.958;2005-01-01;0.0107
0.156;0XFDqsJ7vez95jgEEo2jnA;94.889;0.444;Queen;1.43e-05;612jMQoBQ7Y0mZJjoAsJO7;2;0.0856;4;309560;1;Return Of The Champions;-5.278;0.89;0.981;2005-01-01;0.0302
0.219;3cyIzikX3zWA1ppzLTPaI5;147.883;0.258;Queen;0.000106;612jMQoBQ7Y0mZJjoAsJO7;3;0.065;4;378173;1;Return Of The Champions;-6.862;0.8;0.972;2005-01-01;0.228
0.217;4Ho7azcUY1CAWo8SGqW5aV;160.671;0.285;Queen;0;612jMQoBQ7Y0mZJjoAsJO7;9;0.0467;4;273827;0;Return Of The Champions;-4.711;0.82;0.958;2005-01-01;0.0761
0.344;0QcOB1JjdVGbKSyjHbYeOY;121.978;0.266;Queen;2.83e-05;612jMQoBQ7Y0mZJjoAsJO7;2;0.106;4;414773;1;Return Of The Champions;-5.559;0.94;0.873;2005-01-01;0.0233
0.24;5T7MgB91xcdGrZPdp7083e;172.058;0.167;Queen;0;612jMQoBQ7Y0mZJjoAsJO7;2;0.0987;4;155587;1;Return Of The Champions;-6.291;0.91;0.99;2005-01-01;0.0628
0.162;5dfibKLMobUyrgY0hxJOud;172.432;0.251;Queen;1.17e-06;612jMQoBQ7Y0mZJjoAsJO7;7;0.0506;3;270213;0;Return Of The Champions;-6.267;0.699;0.991;2005-01-01;0.161
0.197;3bxvtSKdOKlWEFjyZBB9gr;84.633;0.169;Queen;0.974;612jMQoBQ7Y0mZJjoAsJO7;7;0.275;5;96333;1;Return Of The Champions;-9.025;0.871;0.986;2005-01-01;0.21
0.319;2EUa2nTWB4wvlK2X6cOcEw;111.023;0.0395;Queen;0.952;6SXKdxJs7RV5pe4RB2shvQ;4;0.0952;4;114173;0;On Fire: Live At The Bowl;-9.274;0.987;0.486;2004-11-04;9.07e-05
0.233;7ARfXeV9h9AHW8W6DwMeoP;125.252;0.151;Queen;0.000793;6SXKdxJs7RV5pe4RB2shvQ;9;0.0759;4;104760;1;On Fire: Live At The Bowl;-3.331;0.974;0.979;2004-11-04;0.00109
0.113;7gV6R4fVf79tauqHF9Wtma;175.52;0.109;Queen;0.000303;6SXKdxJs7RV5pe4RB2shvQ;9;0.111;4;197587;1;On Fire: Live At The Bowl;-3.941;0.974;0.959;2004-11-04;0.00371
0.353;1ivhVKuIAmji68cXatk8tK;172.59;0.226;Queen;0.000456;6SXKdxJs7RV5pe4RB2shvQ;7;0.106;4;292520;1;On Fire: Live At The Bowl;-4.204;0.982;0.977;2004-11-04;0.0117
0.205;5UOEZxlWmxXGUAuhNzvuD1;168.999;0.107;Queen;3.28e-06;6SXKdxJs7RV5pe4RB2shvQ;0;0.0651;4;270600;1;On Fire: Live At The Bowl;-5.167;0.838;0.392;2004-11-04;0.175
0.404;7cqcWmuwpIwiS9Y8a0iWFX;133.029;0.0904;Queen;6.46e-05;6SXKdxJs7RV5pe4RB2shvQ;0;0.226;4;243307;0;On Fire: Live At The Bowl;-4.749;0.985;0.864;2004-11-04;0.00255
0.311;135QOfGUfkCUXddAxnwOvm;119.904;0.263;Queen;6.11e-06;6SXKdxJs7RV5pe4RB2shvQ;8;0.118;3;473293;1;On Fire: Live At The Bowl;-5.095;0.927;0.715;2004-11-04;0.121
0.191;7tSbkeV1S6rF8bqqALlUGR;157.183;0.135;Queen;0.00182;6SXKdxJs7RV5pe4RB2shvQ;9;0.204;4;378200;1;On Fire: Live At The Bowl;-5.624;0.938;0.955;2004-11-04;0.104
0.273;5dZ6Tpi1BTJlCWJbGtzhCL;91.737;0.347;Queen;0.157;6SXKdxJs7RV5pe4RB2shvQ;0;0.226;4;256013;1;On Fire: Live At The Bowl;-6.749;0.966;0.911;2004-11-04;0.000704
0.267;3okrP0ZescCfmYR7fh1Pwr;61.859;0.129;Queen;0.000714;6SXKdxJs7RV5pe4RB2shvQ;9;0.179;4;140533;1;On Fire: Live At The Bowl;-10.773;0.571;0.842;2004-11-04;0.203
0.237;24KbXhVhlGZSIckHhtKpqB;92.841;0.165;Queen;1.41e-06;6SXKdxJs7RV5pe4RB2shvQ;2;0.073;4;262293;1;On Fire: Live At The Bowl;-12.326;0.486;0.977;2004-11-04;0.796
0.185;5VENiucVn8efyOnvl6SOS5;169.568;0.28;Queen;6.28e-05;6SXKdxJs7RV5pe4RB2shvQ;7;0.047;4;240773;1;On Fire: Live At The Bowl;-5.027;0.709;0.866;2004-11-04;0.116
0.53;5PgT8PrrgXJJYaoS1u1Tq6;133.531;0.576;Queen;0.0818;6SXKdxJs7RV5pe4RB2shvQ;9;0.103;4;300960;0;On Fire: Live At The Bowl;-5.275;0.953;0.974;2004-11-04;0.0283
0.279;2C1gwM1C5LJ6jedI5I954o;162.125;0.105;Queen;0.0238;6SXKdxJs7RV5pe4RB2shvQ;4;0.139;4;219560;1;On Fire: Live At The Bowl;-7.15;0.727;0.581;2004-11-04;0.661
0.26;5OzDT9uw1Pl3q87UD1sLCN;152.163;0.172;Queen;0.849;6SXKdxJs7RV5pe4RB2shvQ;4;0.101;4;382400;1;On Fire: Live At The Bowl;-12.695;0.666;0.427;2004-11-04;0.89
0.493;7aXTIziFWnERKpAPG6Vgms;123.95;0.314;Queen;0.0318;6SXKdxJs7RV5pe4RB2shvQ;2;0.118;4;227427;1;On Fire: Live At The Bowl;-4.273;0.966;0.934;2004-11-04;0.0589
0.325;4Rd1QzNSYDKAvrV3xYhleb;94.32;0.142;Queen;0.00407;6SXKdxJs7RV5pe4RB2shvQ;7;0.151;4;325147;1;On Fire: Live At The Bowl;-4.703;0.95;0.937;2004-11-04;0.0877
0.31;2yeOldRmQVKrhXEzRD3cai;151.781;0.429;Queen;0.0113;6SXKdxJs7RV5pe4RB2shvQ;7;0.0736;4;255013;1;On Fire: Live At The Bowl;-3.881;0.951;0.922;2004-11-04;0.129
0.258;1bnOxnoooRjyacVR0u7Zu8;149.966;0.186;Queen;5.94e-05;6SXKdxJs7RV5pe4RB2shvQ;3;0.0673;4;338200;1;On Fire: Live At The Bowl;-6.126;0.792;0.707;2004-11-04;0.459
0.194;1l9xs6xTL18Li4H8hOK0cw;150.956;0.0517;Queen;0.0576;6SXKdxJs7RV5pe4RB2shvQ;2;0.116;4;249760;1;On Fire: Live At The Bowl;-4.049;0.981;0.973;2004-11-04;0.0184
0.676;6rDI4Ld6J80D8puBJbnPhV;117.207;0.367;Queen;0.0311;6SXKdxJs7RV5pe4RB2shvQ;9;0.107;4;229160;1;On Fire: Live At The Bowl;-6.038;0.908;0.766;2004-11-04;0.134
0.186;19J0ytxeEOsL6b2rDz8Le7;104.922;0.193;Queen;0.519;6SXKdxJs7RV5pe4RB2shvQ;2;0.0836;4;205760;1;On Fire: Live At The Bowl;-3.417;0.988;0.954;2004-11-04;0.000947
0.494;5UVbzgCghMAydM7WwuDyFm;91.227;0.072;Queen;0.00253;6SXKdxJs7RV5pe4RB2shvQ;4;0.0542;4;128173;1;On Fire: Live At The Bowl;-5.858;0.93;0.918;2004-11-04;0.028
0.128;6FhIDnGaOMKZPXJ4pXncxW;196.234;0.154;Queen;4.66e-06;6SXKdxJs7RV5pe4RB2shvQ;7;0.0499;3;208507;0;On Fire: Live At The Bowl;-4.664;0.721;0.955;2004-11-04;0.155
0.233;5f5uD3cpwW7CZ89kR5gBAr;95.745;0.405;Queen;0.498;6SXKdxJs7RV5pe4RB2shvQ;7;0.0551;3;84360;1;On Fire: Live At The Bowl;-5.044;0.737;0.98;2004-11-04;0.223
0.121;23OksreAzaswJBN5APV58U;48.223;0.0369;Queen;6.73e-05;391ScNR3xKywWSpfDwP3n0;7;0.0374;4;154067;1;Made In Heaven (2011 Remaster);-13.406;0.13;0.0844;1995-11-06;0.673
0.404;4NTMIFWtDXnWN4hDSBlKOf;77.833;0.366;Queen;0;391ScNR3xKywWSpfDwP3n0;8;0.0479;4;324920;1;Made In Heaven (2011 Remaster);-5.825;0.734;0.3;1995-11-06;0.202
0.424;0l5orJ4UauYhiq0pitl889;78.502;0.443;Queen;0;391ScNR3xKywWSpfDwP3n0;0;0.0314;4;285973;1;Made In Heaven (2011 Remaster);-6.847;0.668;0.161;1995-11-06;0.182
0.55;5ShmaPvHBM0lMG5Tj2VtZF;91.974;0.22;Queen;0.000525;391ScNR3xKywWSpfDwP3n0;7;0.0269;4;286173;0;Made In Heaven (2011 Remaster);-7.862;0.412;0.411;1995-11-06;0.226
0.341;0W6NenBf8U0HUujewiVQ6y;204.156;0.315;Queen;1.28e-06;391ScNR3xKywWSpfDwP3n0;7;0.0296;4;195387;1;Made In Heaven (2011 Remaster);-7.346;0.584;0.137;1995-11-06;0.0815
0.449;6j72nKKRKnGTq7HBMyuvfB;139.083;0.497;Queen;0;391ScNR3xKywWSpfDwP3n0;8;0.0853;4;289813;1;Made In Heaven (2011 Remaster);-6.131;0.908;0.0971;1995-11-06;0.0833
0.593;3Klfd4rsRO53fYpxmdQmYV;110.208;0.265;Queen;1.34e-06;391ScNR3xKywWSpfDwP3n0;0;0.0288;4;336160;1;Made In Heaven (2011 Remaster);-9.775;0.425;0.167;1995-11-06;0.29
0.385;0W1uTK6I97CbjFKAVtRGfK;72.933;0.215;Queen;6.31e-05;391ScNR3xKywWSpfDwP3n0;7;0.0313;4;259213;1;Made In Heaven (2011 Remaster);-7.602;0.395;0.159;1995-11-06;0.58
0.591;4cVwf12pBJChNUXXl3jzdg;121.964;0.57;Queen;8.63e-05;391ScNR3xKywWSpfDwP3n0;4;0.036;4;324853;0;Made In Heaven (2011 Remaster);-6.499;0.829;0.385;1995-11-06;0.101
